city,date,year,month,day,high_temp,avg_temp,low_temp,high_dewpt,avg_dewpt,low_dewpt,high_humidity,avg_humidity,low_humidity,high_hg,avg_hg,low_hg,high_vis,avg_vis,low_vis,high_wind,avg_wind,low_wind,precip,events
Mumbai,9/11/2017,2017,11,9,94,82,70,68,63,54,79,48,21,29.92,29.85,29.8,3,2,1,10,4,NA,0,NA
Mumbai,10/11/2017,2017,11,10,94,83,72,73,64,55,78,50,22,29.92,29.85,29.8,3,2,1,12,4,NA,0,NA
Mumbai,11/11/2017,2017,11,11,92,81,70,70,63,52,78,51,20,29.95,29.87,29.8,2,2,1,113,6,NA,0,NA
Mumbai,12/11/2017,2017,11,12,91,81,71,67,56,46,79,42,17,29.89,29.83,29.74,3,2,1,12,5,NA,0,NA
Mumbai,13/11/2017,2017,11,13,92,79,66,68,60,45,75,49,20,29.86,29.79,29.71,2,2,1,12,3,NA,0,NA
Mumbai,14/11/2017,2017,11,14,90,79,68,68,62,50,87,55,23,29.86,29.78,29.71,3,2,1,12,3,NA,0,NA
Mumbai,15/11/2017,2017,11,15,91,80,68,64,59,54,80,47,21,29.86,29.79,29.71,2,2,1,9,3,NA,0,NA
Mumbai,16/11/2017,2017,11,16,91,80,68,64,59,54,75,47,26,29.89,29.81,29.77,2,2,1,12,3,NA,0,NA
Mumbai,17/11/2017,2017,11,17,91,79,67,64,60,54,67,47,25,29.89,29.82,29.77,2,2,1,12,4,NA,0,NA
Mumbai,18/11/2017,2017,11,18,91,78,66,66,63,57,78,53,30,29.92,29.84,29.77,2,2,1,12,4,NA,0,NA
Mumbai,19/11/2017,2017,11,19,93,79,65,65,59,50,73,43,18,29.92,29.87,29.83,3,2,1,10,4,NA,0,NA
Mumbai,20/11/2017,2017,11,20,91,80,70,73,65,57,75,53,37,29.95,29.88,29.83,2,2,1,9,3,NA,0,Rain
Mumbai,21/11/2017,2017,11,21,94,83,72,72,69,66,84,59,39,29.92,29.85,29.8,2,2,1,10,3,NA,0,NA
Mumbai,22/11/2017,2017,11,22,94,84,73,73,66,55,78,53,25,29.89,29.83,29.77,3,2,1,12,5,NA,0,NA
Mumbai,23/11/2017,2017,11,23,93,79,65,64,60,52,75,45,22,29.89,29.83,29.77,2,2,1,10,3,NA,0,NA
Mumbai,24/11/2017,2017,11,24,90,77,64,70,62,55,77,52,25,29.95,29.89,29.85,3,2,1,13,5,NA,0,NA
Mumbai,25/11/2017,2017,11,25,91,78,66,70,65,61,84,59,32,29.98,29.91,29.83,2,1,1,12,3,NA,0,NA
Mumbai,26/11/2017,2017,11,26,94,81,68,70,65,57,81,54,24,29.98,29.91,29.86,2,1,1,10,4,NA,0,NA
Mumbai,27/11/2017,2017,11,27,94,80,67,68,62,54,76,50,21,29.95,29.89,29.83,2,1,1,9,3,NA,0,NA
Mumbai,28/11/2017,2017,11,28,92,78,65,67,61,52,81,50,23,29.95,29.87,29.83,2,1,1,12,3,NA,0,NA
Mumbai,29/11/2017,2017,11,29,91,78,65,66,61,52,81,50,24,29.95,29.89,29.83,2,1,1,10,3,NA,0,NA
Mumbai,30/11/2017,2017,11,30,94,79,64,64,59,50,81,46,18,29.95,29.86,29.77,4,2,1,12,4,NA,0,NA
Mumbai,1/12/2017,2017,12,1,91,78,66,65,58,55,63,42,26,29.89,29.82,29.74,3,2,1,12,6,NA,0,NA
Mumbai,2/12/2017,2017,12,2,93,80,68,67,59,54,67,43,26,29.89,29.83,29.77,4,2,1,14,6,NA,0,NA
Mumbai,3/12/2017,2017,12,3,91,80,70,72,64,59,70,50,32,29.89,29.83,29.77,2,2,1,10,4,NA,0,NA
Mumbai,4/12/2017,2017,12,4,92,82,73,73,66,63,95,59,33,29.86,29.79,29.71,2,1,1,13,6,NA,0.43,Rain
Mumbai,5/12/2017,2017,12,5,75,72,69,73,71,68,100,90,78,29.8,29.71,29.62,1,1,0,15,7,NA,2.09,Rain
Mumbai,6/12/2017,2017,12,6,80,74,68,75,71,66,100,83,70,29.89,29.8,29.68,2,2,1,12,8,NA,0,Rain
Mumbai,7/12/2017,2017,12,7,81,72,64,68,66,64,93,75,53,29.95,29.87,29.83,2,2,1,13,4,NA,0,NA
Mumbai,8/12/2017,2017,12,8,83,74,65,73,69,64,90,76,50,29.92,29.86,29.8,2,1,1,12,4,NA,0,Fog
Mumbai,9/12/2017,2017,12,9,85,78,71,76,74,71,94,83,68,29.92,29.87,29.8,1,1,0,14,4,NA,0,Fog
Mumbai,10/12/2017,2017,12,10,86,78,70,74,72,70,95,80,58,29.95,29.89,29.83,1,1,0,12,4,NA,0,Fog
Mumbai,11/12/2017,2017,12,11,83,74,65,73,68,63,92,71,48,30.01,29.94,29.89,2,2,1,12,3,NA,0,NA
Mumbai,12/12/2017,2017,12,12,84,74,65,68,65,63,89,66,46,30.01,29.96,29.89,3,2,1,13,4,NA,0,NA
Mumbai,13/12/2017,2017,12,13,82,72,63,66,61,59,89,60,41,30.01,29.96,29.92,3,2,1,12,4,NA,0,NA
Mumbai,14/12/2017,2017,12,14,83,72,60,79,61,57,89,62,38,30.01,29.96,29.92,2,2,1,12,4,NA,0,NA
Mumbai,15/12/2017,2017,12,15,84,74,63,73,66,61,88,68,44,30.01,29.96,29.92,2,1,1,10,3,NA,0,NA
Mumbai,16/12/2017,2017,12,16,90,78,67,75,68,63,89,66,40,30.04,29.97,29.91,1,1,1,12,3,NA,0,NA
Mumbai,17/12/2017,2017,12,17,90,78,66,73,62,55,81,53,31,30.06,29.99,29.92,2,2,1,10,3,NA,0,NA
Mumbai,18/12/2017,2017,12,18,88,76,65,67,57,54,74,43,23,30.09,30.01,29.95,2,2,1,12,3,NA,0,NA
Mumbai,19/12/2017,2017,12,19,91,79,67,64,55,45,77,41,14,30.04,29.99,29.91,2,2,1,12,5,NA,0,NA
Mumbai,20/12/2017,2017,12,20,92,78,63,65,53,41,86,41,11,30.06,29.99,29.92,3,2,1,10,3,NA,0,NA
Mumbai,21/12/2017,2017,12,21,91,75,59,67,55,45,82,42,19,30.06,29.99,29.92,3,2,1,12,4,NA,0,NA
Mumbai,22/12/2017,2017,12,22,91,76,61,65,57,52,87,46,21,30.01,29.95,29.89,3,2,1,10,5,NA,0,NA
Mumbai,23/12/2017,2017,12,23,93,76,60,66,56,46,75,45,17,29.98,29.9,29.86,2,2,1,12,4,NA,0,NA
Mumbai,24/12/2017,2017,12,24,88,74,61,69,62,52,85,57,27,29.98,29.88,29.83,2,1,1,12,3,NA,0,NA
Mumbai,25/12/2017,2017,12,25,90,76,61,68,63,55,94,61,31,29.98,29.91,29.83,2,1,1,10,2,NA,0,NA
Mumbai,26/12/2017,2017,12,26,92,78,65,68,58,50,72,46,24,30.01,29.92,29.86,3,2,1,12,5,NA,0,NA
Mumbai,27/12/2017,2017,12,27,90,76,61,61,56,46,74,45,22,29.98,29.92,29.86,2,2,1,9,2,NA,0,NA
Mumbai,28/12/2017,2017,12,28,89,74,60,61,56,48,80,45,24,29.98,29.9,29.83,2,2,1,10,3,NA,0,NA
Mumbai,29/12/2017,2017,12,29,90,74,59,66,60,52,83,55,26,29.98,29.9,29.86,2,2,1,10,3,NA,0,NA
Mumbai,30/12/2017,2017,12,30,86,73,60,64,60,55,84,55,33,29.98,29.91,29.85,2,1,1,46,4,NA,0,NA
Mumbai,31/12/2017,2017,12,31,89,75,61,64,60,55,86,56,33,29.95,29.87,29.8,2,1,1,13,4,NA,0,NA
